created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi,
06-12-2021,414,400,7,4,1,2,Mulyorejo,SHM,,timur,7500000000,https://rumahdijual.com/surabaya/10077038-rumah-dharmahusada-siap-huni-nego-sampai-deal.html,"(PRA)Dharmahusada mas
LT 414 m2 tanah ngantong
LB +-400 m2
Shm
Hadap timur
Caort 2 garasi 1
KT 6+1
Km 3+1
Akses pembantu sendiri
Harga 7.5M nego
Prawira Xmarks Merr
082140646594
Info lengkap: https://rumahdijual.com/surabaya/10077038-rumah-dharmahusada-siap-huni-nego-sampai-deal.html
Follow us: @rumahdijual on Twitter - RumahDijual.com on Facebook",
06-12-2021,240,500,6,7,,,Sambikerep,SPPJB,,utara,6500000000,https://rumahdijual.com/surabaya/9427227-rumah-citraland-2-5-lantai-minimalis.html,"(STY)Waterfront
Lt 240 m2 (12x20), Lb 500 m2, Split level 2,5 lantai, Hadap utara, Kt 5+1, Km 5+2, Ppjb split, Lantai marmer
Harga 6,5 M",
06-12-2021,264,350,5,5,,,Sambikerep,SHGB,,selatan,6250000000,https://rumahdijual.com/surabaya/9965863-rumah-minimalis-nego-sampai-deal-citraland.html,"(STY)East emerald mansion citraland
Lt 264(12x22), Lb 350 m2, Kt 4+1, Km 4+1, Hadap selatan, SHGB
Harga 6,25M nego",
06-12-2021,488,530,3,3,,1,Sambikerep,SHM,,,7380000000,https://www.olx.co.id/item/rumah-taman-golf-1511-jtm-citraland-teluk-selat-bukit-1-iid-849348392,"Dijual
Rumah– Taman Golf Citraland
LT 488 (10x33) / LB 530 / 2lt
Harga  7,38Milyar (15.11jt/m)
Kode listing : JSJ-0653-JB
Foto adalah gambar ilustrasi",
06-12-2021,72,38,2,1,,1,Rungkut,SHM,1300,utara,700000000,https://www.olx.co.id/item/baru-green-samanggi-mangrove-surabaya-timur-iid-849348079,"Jual Rumah Baru Gress Belum Pernah Dihuni GREEN SEMANGGI Mangrove Rungkut
Luas tanah : 72m² (6x12), Luas bangunan : 38m², Kamar tidur 2, Kamar mandi 1, 1 Lantai, Hadap : Utara, Listrik : 1300 m², SHGB, Caort : 1 mobil, Baru Gress Belum Pernah dihuni
Harga : 700 juta
Hubungi : Msaragi, Xmec",
06-12-2021,72,103,3,3,,,Tambaksari,SHM,,timur,1450000000,https://www.olx.co.id/item/baru-gress-rumah-lebak-jaya-selangkah-dari-raya-kenjeran-iid-849347971,"BARU GRESS Rumah Lebak Jaya selangkah dr Raya Kenjeran
Bangunan on progress, spek terbaik di kelasnya
Very Limited Unit Only 5 units
Kualitas Granite Tile , TOTO
LT 72 (6x12), LB 103(2LT), KT 3 KM 3, SHM, Hadap Timur, Harga 1.450 M
Temmy Ivana Xmarks Mulyosari
MTA",
06-12-2021,68,62,3,2,,1,Mulyorejo,SHM,1300,,750000000,https://www.olx.co.id/item/kalijudan-ploso-dkt-merr-kenjeran-mulyosari-manyar-kertajaya-klampis-iid-849347936,"Rumah Baru Gress...
Kalijudan - Surabaya Timur
Dekat Ploso + Kenjeran + Mulyosari + Mojoklangru + Dharmahusada
Luas 4m x 17m x 2lt, Luas Bangunan 62m, Kamar Tidur = 3, Kamar Mandi = 2, 1300 Watt - PDAM, Row Jalan 2 Mobil
Harga 750jt Nett

",
06-12-2021,222,390,3,3,,1,Sambikerep,Lainnya,,,5550000000,https://www.olx.co.id/item/rumah-eastwood-25-jtm-citraland-woodland-alam-hijau-tpr-1-iid-849347855,"Dijual
Rumah– Eastwood Citraland
LT 222 (10.5x21) / LB 390 / 2lt
Harga  5.55Milyar NEGOO (25jt/m)
Kode listing : JSJ-0285-JB
Foto adalah gambar ilustrasi",
06-12-2021,150,113,3,2,1,,Tenggilis Mejoyo,SHM,2200,,1000000000,https://www.olx.co.id/item/6-jt-anmtr-rumah-pondok-tjandra-termurah-iid-849347528,"Hanya 6 jt-an/mtr Dijual rumah Pondok Tjandra Indah, Wadungasri Sidoarjo, akses lokasi strategis
- One gate sistem + security - 10menit ke RS Mitra Keluarga - 15menit ke Aiort - Perumahan 10mnt dekat akses langsung jalan toll ke Surabaya Barat, Toll luar kota Jawa Timur & Toll arah Jakarta - Banyak resto/depot makanan kuliner
- Luas tanah : 10x15 (150 m²) - Luas bangunan : 115 m² - Kamar tidur : 3  - Kamar mandi : 2 - AC : 3 - - Listrik : 2.200  - Sumber air : PDAM & Sumur Bor - - Fasilitas : Tandon air atas & bawah, Ruang jemur & mesin cuci - SHM & IMB - - Garasi : 1 mobil Row jalan 2 Mobil longgar
Turun Harga 1 M (Cash Only)
Hanya 6 jt-an/mtr
Temmy Ivana Xmarks Epicentrum",
06-12-2021,120,180,5,4,,2,Mulyorejo,SHM,,selatan,2450000000,https://www.olx.co.id/item/dijual-rumah-baru-minimalis-iid-849347389,"Dijual Rumah Baru Gress *Lokasi sutorejo utara*
LT : 8 x 15 {120m²}, LB : 180m², KT : 4 + 1, KM : 3 + 1, Caort 2 mobil, Sertifikat : SHM, Hadap : Selatan
Harga : 2,450M",
06-12-2021,136,200,5,3,,1,Gayungan,SHM,2200,barat,2200000000,https://www.olx.co.id/item/uin-surabaya-petrars-mata-rsal-rs-royal-royal-plaza-plaza-marina-iid-849352809,"Graha Indah Injoko Gayungsari SURABAYA (sampingnya persis SD Al Hikmah SBY)
Lt 136m2 (8 x 18), Lb 200m2, KT 4+1, KM 3, 2 Lantai, Free Perabot : kitchen set, sofa, bedset, TV, Kulkas, AC, mesin Cuci, Hadap Barat, Listrik 2200 watt, SHM atas nama TITO, Caot 1 mobil, Row Jalan 8 Meter (3 mobil), PDAM dg Tandon, Ada Satpam, Bebas Banjir, Atap 4 meter shg tidak panas, 100m ke Taman Pelangi Ayani, PAPILIO, 15 menit ke UIN SURABAYA, PETRA,RS Mata, RSAL, RS Royal, Royal Plaza, Plaza Marina, Tol Waru, 30 menit ke BANDARA, Cocok untuk hunian yg tenang, eksklusif   dll
2.5M turun jadi 2.2M",
06-12-2021,180,300,4,4,,3,Tenggilis Mejoyo,SHM,2200,utara - barat,2990000000,https://www.olx.co.id/item/dijual-cepat-rumah-di-panjang-jiwo-permai-murahh-iid-849352531,"*Rumah hook istimewa di perumahan elite Panjang Jiwo Permai*Tatanan loss, banyak bukaan jendela, Sirkulasi udara maksimal, Akses pembantu teisah, Luas tanah 180m2 (9x20), Luas bangunan 300m2, 2 lantai, Kamar tidur 3+1, Kamar mandi 3+1, Listrik 2200 watt, Posisi hook, Hadap utara - barat, Caort 3 mobil, Row jalan 2,5 mobil, SHM
Harga * 2,99 Miliar nego*
Survey hub Luis Xmarks Mulyosari",
06-12-2021,42,42,3,2,,1,Sukolilo,SHM + IMB,,,850000000,https://www.olx.co.id/item/jaminan-murah-rumah-dalam-perumahan-bumi-marina-mas-keputih-iid-849352517,"JAMINAN MURAH RUMAH DALAM PERUMAHAN BUMI MARINA MAS KEPUTIH DEKAT UNIVERSITAS ITS HANG TUAH RAYA MERR GALAXY MALL.. DIJAMIN STRATEGIS..
HARUS CASH 850JT NET DP 50% SISA TERMIN SESUAI PROGRES RUMAH.
SPESIFIKASI : UK 6X7, SHM DAN IMB, CAORT MOBIL, R TAMU, R KELUARGA, KT 3, KM 2, DAPUR",
03-12-2021,165,95,4,3,,1,Tenggilis Mejoyo,SHM,2200,utara - barat,1850000000,https://www.99.co/id/properti/rumah-kutisari-siap-huni-harga-termurah-75116674706,"*MuRAH* Rumah Siap Huni Terawat Kutisari Indah Dekat Univ Petra, Dekat Juanda, Dekat RS Royal Lt 165m (12*13,75) Lb 95m 2 lantai Kt 3+1 : Km 2+1 Hadap Utara Barat (hoek) PLN 2200w SHM Harga 2,4M turun 1,850M nego sampai deal ",
06-12-2021,61,122,4,2,,,Kenjeran,SHM,1200,,800000000,https://www.olx.co.id/item/dijual-rumah-murah-2-lantai-surabaya-timur-iid-849352503,"- Rumah Minimalis 2 Lantai
- SHM - 1200 va - 2 Tandon air PDAM ( Tandon tanam & Tandon atas) - 1 petak Gerai/ Kios ( 2x2.5m) - Harga : 800 Jt Nego",
06-12-2021,42,60,2,2,1,1,Sukolilo,SHM,,,775000000,https://www.olx.co.id/item/langkah-rumah-2lt-bumi-marina-mas-pusat-kota-surabaya-its-kalmpis-mojo-iid-849352216,LANGSUNG DIAMANKAN UNITNYA ,
05-12-2021,64,83,3,3,1,,Gunung Anyar,SHM,2200,timur,999000000,https://onlist.id/detil/for-sale-rumah-perum-royal-paka-i-262784,"DP 50% Bisa Diangsur
Cicilan Inhouse FLAT",
04-12-2021,72,36,2,1,1,,Gunung Anyar,SHM,,,500000000,https://www.99.co/id/properti/rumah-lokasi-strategis-nol-jalan-oerr-dengan-fasilitas-lengkap-di-alana-tambak-oso-surabaya-89997942260,"Rumah 500 Jutaan + Special Discount
Very Limited Stock
Alana Regency Tambak Oso Developed By Pt Tumerus Jaya Propertindo
Harga Kpr Start 500Jtan
1.3 Km Dari Surabaya, 3 Menit Dari Merr, 300 Meter Dari Oerr
Fasilitas :
Kolam Renang, Mushola, Lap Basket, Kids Playground, One Gate System & 24-Hour Security
Free : Ppn, Bphtb, Ajb, Bbn, Shm, Pagar, Tandon Bawah & Pengalihan 1X Utj 10 Juta",
02-12-2021,264,425,6,7,2,,Sambikerep,SPPJB,5500,selatan,6500000000,https://www.99.co/id/properti/rumah-waterfront-citraland-baru-gres-mewah-dekat-citraland-cbd-universitas-ciputra-area-komersial-13003221292,"Rumah Dijual Surabaya
DIJUAL RUMAH WATERFRONT CITRALAND BARU GRES MEWAH dekat Citraland CBD, Universitas Ciputra, area komersial.
Citraland Waterfront
LT 264 m2 (12x22), LB 425 m2 (2.5 lantai), Hadap Selatan, PPJB (bisa KPR), KT 5+1 (semua KM dalam), KM 6+1, PDAM + Listrik 5500W
Detail :
Smart home system, Granite tile 100x100, Pintu kayu Merbabu, Fasad Travertine Gold, Anti rayap Premise (Jerman), Pipa anti rayap bawah, Pondasi tiang pancang
 6.5M (nego)",
01-12-2021,600,670,7,5,2,,Wonocolo,SHM,,barat,6500000000,https://www.99.co/id/properti/rumah-nol-jalan-raya-sidosermo-sebelah-plasa-marina-25921553716,"JUAL CEPATTT  Rumah NOL JALAN RAYA Sidosermo (Sebelah Plasa Marina) 
LT 600 (15x40), LB 670 (2 lantai), KT 5+2, KM 4+1 (KM dalam 2), Gudang 1, Hadap Barat, SHM on hand
 HANYA 8M >> 6,9M >> 6.5M NEGO SAK LAKUE â
(Penawaran Berapapun Dipertimbangkan)",
02-12-2021,280,440,4,4,1,,Sambikerep,SHM,6600,utara,7600000000,https://www.lamudi.co.id/rumah-international-village-citraland-baru-gres-furnished-dekat-gwalk-komersial.html,"DIJUAL RUMAH INTERNATIONAL VILLAGE CITRALAND BARU GRES MEWAH dekat Gwalk, area komersial.
Citraland International Village
LT 280 m2 (14x20), LB 440 m2 (2 lantai), Hadap Utara, SHM (bisa KPR), KT 4+1, KM 4+1, PDAM + Listrik 6600W
Details : Smart home system (lampu, gorden), Pintu + Kusen full kayu Jati tua, Jendela Aluminium YKK, Atap galvalum, Genteng Aspal Tamko (USA), Granite Tile 120x120, Tangga Marmer Nero Marquina, Sanitary Toto & Kohler, Full Interior (AC, Water heater, Gorden, Mebel, Kitchen set, CCTV, dll)
 7.6M (nego)",
30-11-2021,450,630,4,5,,,Mulyorejo,SHM,,timur,10500000000,https://www.99.co/id/properti/villa-westwood-pkwn-city-new-mewah-64952432637,"LT 450 m² (15x30) // LB ± 630 m², KT 4+1/KM 5+1 / Storage room 2, Surat SHM, hadap Timur, ROW jalan 12 mtr, Taman depan & belakang, Sirkulasi udara & pencahayaan bagus, Akses pembantu teisah, Pondasi tiang pancang. Granite tile mewah 120x240 Monalisa Tiles, Kusen YKK finished goods, Sanitary TOTO, Pintu kayu, Merbau Nippo Tech, Plafon panel sheet tahan rayap & api, tinggi 3,5 mtr
*Harga  10,5M nego*",
06-12-2021,90,40,2,1,,1,Sidoarjo,SHGB,,,450000000,https://www.olx.co.id/item/perumahan-sidoarjo-cash-kpr-iid-849351885,"Ready stok
Tinggal masuk bawa koper, Lokasi dekat fasilitas umun
Harga 450 jt
Jalan lebar, Sudah padat penduduk, Keamanan 24 jam
Tanya2 silah kan",
06-12-2021,80,125,3,3,,1,Rungkut,SHM + IMB,,utara,1600000000,https://www.olx.co.id/item/paling-dicari-rumah-mewah-2-lantai-di-rungkut-asri-dekat-merr-iid-849351726,"Fast Sale !!
Miliki hunian syariah, desain modern 2 Lantai Di Komplek Rungkut Asri, MERR, surabaya timur. Berada di lokasi padat penduduk, dekat akses jalan raya MERR. Lebar jalan 7 meter. Akses mudah menuju lokasi, lingkungan sangat mendukung sekali bagi perkembangan buah hati anda, tenang dan nyaman.
Keuntungan :• Akses one gate system • Dekat MERR • Sekitar 3 menit menuju Tol Tambak Sumur • Dekat Pusat Perbelanjaan, Swalayan, Pasar, Minimarket dsb.
Spesifikasi : - 2 Lantai - Luas tanah 5x16 meter (80 m²) - Luas bangunan 125 m² - Lantai granit 60x60 - Kamar Tidur 3- Kamar Mandi 3 - Dapur - Caot - Atap Galvalum - Rangka Almini - Tandon Bawah - Dinding bata ringan - Kusen Aluminium - Row jln 7 mtr - Hadap utara, Hanya 1 unit saja
Harga 1,6 M
SHM, IMB",
06-12-2021,100,150,5,4,,2,Sukolilo,SHM,2200,,2000000000,https://www.olx.co.id/item/wisma-mukti-klampis-dkt-semolo-manyar-kertajaya-pucang-barata-merr-iid-849350602,"# Rumah Baru Gress # Wisma Mukti - Surabaya Timur
Dekat Manyar + Klampis + Araya + Ngagel + Kertajaya + Darmahusada + Merr, Luas = 5m x 20m x 2lt, Luas Bangunan = 150m, Kamar Tidur = 4+1, Kamar Mandi = 3+1, Sertifikat = Hak Milik, Caort = 2 Mobil, Row Jalan = 3 Mobil, PDAM - Listrik 2200w
- One Gate System -
Harga Indent = 2M Saja...
# Dp Bisa Di Inhouse #",
06-12-2021,60,105,3,2,,1,Mulyorejo,SHM + IMB,2200,timur,1390000000,https://www.olx.co.id/item/rumah-sutorejo-utara-cocok-buat-keluarga-kecil-iid-849350570,SHM + IMB,
11-11-2021,80,80,3,2,1,1,Tenggilis Mejoyo,SHM,,,790000000,https://www.olx.co.id/item/rumah-baru-dijual-cepat-murah-surabaya-kutisari-rungkut-wonocolo-iid-824342820,"Rumah baru gress 2lantai 3kt 2km
Dijual bagus mewah murah
Lokasinya sangat strategis
Jamin lihat pasti suka
Info minat langsung hubungi kami",
20-11-2021,51,60,2,1,,1,Bulak,SHGB,1300,,565000000,https://www.olx.co.id/item/perumahan-gading-indah-regency-surabaya-iid-755603613,"**PERUMAHAN GADING INDAH REGENCY**

Lokasi hunian yang sudah terbentuk dan sangat nyaman, dengan harga yang sangat terjangkau di kawasan Kota Metropolitan Surabaya.

Lokasi berdekatan dengan pusat perdagangan seperti daerah Kapasan, Kapas Krampung, Mulyosari, Raya Kenjeran, Kedung Cowek, dll.

Ditambah lokasinya yang sangat berdekatan dengan kawasan wisata yaitu Kenjeran Park dan Jembatan Suramadu yang mana sekarang sedang dikembangkan oleh Pemerintah Kota Surabaya.

Fasilitas yang kami berikan adalah sbb :

- Air PDAM

- Keamanan 24 jam

- One gate sistem

- Listrik 1300 W

- Surat SHGB yang sudah split

- Row 2 mobil

Kami menawarkan rumah baru siap huni, harga mulai 500 jutaan dengan beberapa type rumah Sbb :

1. Type 60/51

(2 Lantai dengan 2 kamar tidur + 1 kamar mandi, dapur)

2. Type 45/82.5

(1 Lantai dengan 2 kamar tidur + 1 kamar mandi + ruang keluarga yang luas dan area untuk taman di dalam)

3. Type 60/77

(2 Lantai dengan 2 kamar tidur diatas, kamar mandi dibawah, dapur, sisa tanah dibelakang)

4. Type 75/96

(2 Lantai dengan 2 kamar tidur diatas + 1 kamar mandi diatas, 1 Kamar tidur dibawah + 1 kamar mandi dibawah, dapur, sisa tanah dibelakang yang bisa dimanfatkan untuk konsep rumah tumbuh).

Cara Pembayaran sbb :

Dengan sistem pembayaran yang mudah baik bisa pembelian secara tunai maupun KPR di semua bank dengan uang muka yang ringan bisa diangsur 4x.

Harga promo 500 jutaan berlaku sampai Bulan 15 Desember 2021
Untuk lebih jelasnya bisa hubungi :
Denny",
30-11-2021,364,450,6,5,1,,Wiyung,SHM,7700,selatan,9500000000,99.co/id/properti/graha-family-furnished-dekat-citraland-pakuwon-indah-59678119374,"Termurah di cluster favorit
*Rumah Graha Family terawat *
lt 364 (14x26), lb 450m, KT 5+1, KM 4+1, Selatan, SHM, Listrik 7700 , Bonus Furnish
*Harga 9.5M Nego*",
29-11-2021,198,300,5,4,1,1,Mulyorejo,SHGB,3500,utara,4200000000,https://www.99.co/id/properti/2p-dijual-rumah-2-lantai-11x18-198m-di-san-diego-pakuwon-city-42m-93122933612,"Dijual rumah 2 lantai 11x18=198m di san diego pakuwon city 4,2M
Jarang Ada ini!!
*Dijual Rumah Pakuwon City*
Lt: 11 x 18 = 198 m2, Lb: +- 300 m2 / 2 lantai, KT 4 + 1, KM 3 + 1, Garasi 1 mobil, caort 1 mobil, Listrik meteran: 3500 watt, Pdam, Water heater sentral, Tandon atas, SHGB, Hadap utara
Harga: 4.2M nego
FOTO dan informasi lebih lanjut tolong hubungi nomer telpon yang ada di bawah ini atau yang ada di deretan foto foto iklan ini
081 - 938  0441XX
081 - 21 650 3650",
06-12-2021,51,40,2,1,1,1,Rungkut,SHM,,,450000000,https://www.olx.co.id/item/langkah-murah-rumah-450jt-cash-dekat-upn-gunung-anyar-medokan-sawah-iid-849354794,LANGSUNG HUBUNGI KAMI,
06-12-2021,288,400,5,4,1,2,Sambikerep,SHGB,10000,utara,5950000000,https://www.99.co/id/properti/rumah-langka-di-cluster-favorit-rafles-garden-full-furnish-murah-17113636249,"_*TURUN 550 JUTAA!!!! VENDOR PINGIN CEPAT LAKU!!!*_
*DIJUAL RUMAH SIAP HUNI, FULL FURNISHED!!! TINGGAL BAWA KOPER AJA!!!*
Lokasi: *Raffles Garden, Citraland*
Dimensi 12x24, 2 Lantai, LT 288 LB +- 400, KT 4+1 KM 3+1, HGB murni, Hadap Utara, 10.000W, Caort 2 mobil, Garasi 1 Mobil, Row 2,5 Mobil, *Full Furnished all include!!*, Dapur Sudah Anti Rayap
Harga: 6,5M >> *5,95M NEGO SAMPAI DEAL!!!* Brn db",
06-12-2021,180,180,4,2,,1,Wonocolo,SHM,1300,selatan - barat,1800000000,https://www.99.co/id/properti/rumah-siap-huni-bendul-merisi-surabaya-97397409411,"DIJUAL Rumah Siap Huni Bendul Merisi Surabaya
LT 180, LB 180 | Hook, KT 4, KM 2, Listrik 1300 watt, SHM, Caot mobil, Hadap Selatan & Barat
 1.8M / Nego",
06-12-2021,60,77,2,2,,2,Wiyung,SHGB,2200,,1000000000,https://www.99.co/id/properti/free-ppn-bphtb-grand-harvest-tipe-daphne-area-wiyung-kebraon-91146292330,"Brand New Grand Harvest Tipe Daphne area Wiyung Kebraon
Spesifikasi : LT : 60 (5x12), LB : 77 (2 Lantai), KT 2, KM 2, Legalitas SHGB, Listrik: 2200 Watt, Caort 2 Mobil, Row Jalan: 10m (3 mobil)
Price 1 M
Free PPN & BPHTB + Cashback
More Info Hub
Hanif Ramly Ray White Royal Residence  0812XXXXXXXX Ada WA",
06-12-2021,135,123,4,4,,2,Sambikerep,SHGB,,selatan,2690000000,https://www.99.co/id/properti/brand-new-citraland-cluster-stamford-place-tipe-constantine-67736499439,"Brand New Citraland Cluster Stamford Place Tipe Constantine

Spesifikasi : LT 135 m2 (9x15), LB 123 m2 (2 Lantai), KT 3+1, KM 3+1, KT Utama ada KM Dalam, Legalitas SHGB, Hdp Selatan, Caort : 2 Mobil, Row 3 Mobil
Price ~2,82 Man~ Turun jd 2,69 Man (Program Subsidi PPN)
More Info Hub
Hanif Ramly Ray White Royal Residence  0812XXXXXXXX Ada WA",
05-12-2021,144,154,4,4,,2,Lakarsanti,SHM,4400,selatan,2499000000,https://www.99.co/id/properti/rumah-bagus-dan-nyaman-di-wisata-bukit-mas-53154298117,"For Sale
Tata Ruang Bagus Nyaman Siap Huni
Wisata Bukit MasDimensi : 9 X 16, Luas Tanah : 144 M²,Luas Bangunan : ±154 M², Bangunan 2 Lantai, Kamar Tidur : 3+1, Kamar Mandi : 3+1, Caort : 2 Mobil, Hadap : Selatan Vaforite, Sertifikat : Shm, Listrik : 4400
Spesifikasi Teknis : Standart Wisata Bangunan Bagus Terawat, Ada Canopi, Ada Gudang, One Gate System, Row Jalan Lebar
Harga 2.499M Nego Sampai Deal
",
05-12-2021,1260,600,5,4,,,Genteng,SHGB,6600,selatan,38000000000,https://www.99.co/id/properti/rumah-pusat-kota-surabaya-embong-tanjung-dyt-37-74831858424,*RUMAH SURABAYA PUSAT NOL JALAN EMBONG TANJUNG SURABAYA* - LT : 1.260M - LB : 600M - KM: 3+1 - KT : 4+1 - LISTRIK : 6.600 - HADAP : SELATAN - SERTIFIKAT : SHGB - *HARGA* : 38M NEGO*,
28-10-2021,300,500,5,5,1,1,Gayungan,SHM + IMB,,,7000000000,https://www.lamudi.co.id/rumah-modern-klasik-full-furnished-smarthome-dan-private-pool-termurah-di-srbya.html,timur,
06-12-2021,163,95,3,1,,1,Condong Catur,SHM,2200,Timur,1400000000,https://www.rumah123.com/properti/sleman/hos9291568/,"Rumah di Condong catur halaman luas, 1 lantai, dalam perumahan dekat UGM, dekat Hartono Mall dan swalayan Superindo, Pasar Colombo, RS. JIH dan Sardjito, bank, minimarket, dan tempat kuliner",
06-12-2021,80,50,2,1,1,1,Wonosari,SHM,1300,Selatan,306000000,https://www.rumah123.com/properti/gunung-kidul/hos9291517/,"Kenggulan : Lokasi setrategis, 5 menit kepusat kota, desain modern, spek berkualitas, harga terjangkau, fasilitas lengkap, one gate system, lebar jalan kawasan 7 meter
Fasilitas : Taman, Playground, Pos Satpam, keamanan 24 jam
Skema Pembayaran : CASH, CASH BERTAHAP, KPR Inhouse Hingga 10th ( Dengan DP Maupun Tanpa DP )",
06-12-2021,335,500,14,8,1,1,Gondokusuman,SHM,4400,,4750000000,https://www.rumah123.com/properti/yogyakarta/hos8984956/,"Harga Sesuai, Respon cepat!
Cocok untuk : Kantor / hotel/ Guest House/komersil area lainnya.
Lokasi dekat dengan : UGM, UNY, Sanata Dharma, UAJ, UKDW, RS Panti Rapih, RS Dr Mata Yap, SMPN, Galeria Mall, Ambarukmo Plaza, Stasiun Tugu / Malioboro.",
06-12-2021,100,120,4,2,,1,Kotagede,SHM,2200,Barat,1500000000,https://www.rumah123.com/properti/yogyakarta/hos9290870/,"Rumah mewah 3 Lantai dalam kota Yogyakarta , lokasi 50 m dari Jalan utama Tegal Gendu. Sangat srategis untuk homestay atau penginapan.",
06-12-2021,100,70,3,2,,2,Kotagede,SHM,2200,Barat,910000000,https://www.rumah123.com/properti/yogyakarta/hos9290654/,Dijual rumah 2 lantai di tengah kota Jogja. Dekat dengan Terminal Giwangan dan Kampus UAD. Cuma 50 meter dari Jalan Tegal Gendu. Type rumah 70/100 dengan 3 kamar tidur dan 2 kamar tidur dan ditunjang dengan akses masuk yang begitu nyaman untuk mobil.,
06-12-2021,100,70,3,2,,2,Kotagede,SHM,2200,Barat,915000000,https://www.rumah123.com/properti/yogyakarta/hos9290555/,Dijual rumah 2 lantai di tengah kota Jogja. Dekat dengan Terminal Giwangan dan Kampus UAD. Cuma 50 meter dari Jalan Tegal Gendu. Type rumah 70/100 dengan 3 kamar tidur dan 2 kamar tidur dan ditunjang dengan akses masuk yang begitu nyaman untuk mobil.,
06-12-2021,336,350,5,4,,2,Jetis,SHM,5500,Timur,5700000000,https://www.rumah123.com/properti/yogyakarta/hos9290363/,"dijual rumah baru lokasi dekat tugu Yogyakarta, lokasi nyaman dan strategis di tengah kota.",
06-12-2021,133,90,3,2,,1,Kotagede,SHM,1300,Utara,975000000,https://www.rumah123.com/properti/yogyakarta/hos9287117/,"Rumah baru tinggal proses finishing Lokasi di Tinalan Kotagede Kodya Akses terdekat :
200m ke SMPN 9 YK
100m ke SMAN 5 Puspanegara YK
700m ke Pasar Kotagede",
05-12-2021,135,150,3,3,1,1,Maguwoharjo,SHM,2200,Selatan,1350000000,https://www.rumah123.com/properti/yogyakarta/hos9285889/,Rumah 2 Lantai MEWAH dan MURAH Dalam Perumahan dekat Kampus UPN,
05-12-2021,93,85,2,1,,1,Umbulharjo,SHM,2200,,949000000,https://www.rumah123.com/properti/yogyakarta/hos9285575/,"RUMAH MURAH 2 LANTAI DI JOGJA, Rumah murah 2 lantai di Kota Yogyakarta miliki segera, akses dekat terminal bus Giwangan, miliki segera hunian ini.",
05-12-2021,86,65,3,1,,,Kraton,SHM,1300,,850000000,https://www.rumah123.com/properti/yogyakarta/hos9285234/,"Rumah Dekat Alkid Kota Jogja, LOKASI : Suryodinigratan
- Dekat Lapangan Minggiran
- Jogokaryan
- Alun-alun Selatan",
05-12-2021,140,95,3,2,,1,Mantrijeron,SHM,2200,,1200000000,https://www.rumah123.com/properti/yogyakarta/hos9285124/,"Rumah Baru Jogja Kota Mantrijeron, HARGA :  1.2 Miliar
Bila berminat survey janjian dahulu",
05-12-2021,525,548,7,5,,,Umbulharjo,SHM,,,5000000000,https://www.rumah123.com/properti/yogyakarta/hos8825741/,"Rumah di Celeban, Pandeyan, Umbulharjo, Yogyakarta, Jual Cepat.. Edisi Turun Harga dari 7,5 M
Harga=  5 M Nego Tipis",
05-12-2021,133,90,3,2,1,1,Kotagede,SHM,1300,Utara,975000000,https://www.rumah123.com/properti/yogyakarta/hos9283465/,"Rumah baru tinggal proses finishing Lokasi di Tinalan Kotagede Kodya, Akses terdekat
200m ke SMPN 9 YK
100m ke SMAN 5 Puspanegara YK
700m ke Pasar Kotagede",
04-12-2021,91,93,3,2,,1,Maguwoharjo,SHM,2200,Selatan,998000000,https://www.rumah123.com/properti/yogyakarta/hos9282646/,"Rumah HIJAU ASRI & MEWAH 2 Lantai dalam Perumahan di dekat Kampus UNRIYO Maguwoharjo Sleman] Dalam Perumahan Security 24 Jam
Akses Mudah, Jalan Lebar
Akses Kawasan: Dekat Pusat Bisnis Jalan Tajem, Dekat Kampus UNRIYO, Dekat Kuliner Kadisoka, Dekat Berbagai Perum, Dekat MAN 2 Tajem",
04-12-2021,100,120,4,3,,2,Kotagede,SHM,2200,Barat,1500000000,https://www.rumah123.com/properti/yogyakarta/hos9282555/,Rumah Mewah dijual di pusat kota Yogyakarta 3 lantai dengan Kolam renang Bonus BBN,
04-12-2021,251,196,5,3,,,Jetis,SHM,1300,,7000000000,https://www.rumah123.com/properti/yogyakarta/hos9280132/,"Didukung dengan lokasi yang sangat strategis dekat dari lokasi yang mudah dijangkau oleh wisatawan lokal maupun mancangeara, dekat dari Mallioboro, Stasiun Tugu, Tugu Jogja, Pasar Kranggan.
Lokasi ini sangat cocok untuk dijadikan rumah tinggal untuk anda yang banyak memiliki aktifitas didaerah tersebut, atau dijadikan sarana investasi jangka panjang, dibangun guest house atau penginapan.",
04-12-2021,138,140,4,4,,1,Umbulharjo,SHM,2200,,2600000000,https://www.rumah123.com/properti/yogyakarta/hos9279872/,"Rumah Mewah super strategis di pusat kota Jogja, dekat dengan berbagai fasilitas publik yang akan memudahkan aktivitas anda. Di dukung jalan yang lebar serta security 24 jam yang akan membuat anda aman dan nyaman.BENEFIT : Berada Dalam Tepi Jalan Utama, Security 24 Jam akan lebih aman, Akses Jalan Lebar, Berada di Pusat Kota akses mudah kemana mana, Bisa di sewakan untuk guest house",
